Id|Array ID|Date In|Date Out|Version Label|Status|Time Open
479|1|2024-06-08 13:53:00||4|Informatics Analysis|53
480|1|2022-12-26 09:01:00|2023-01-27 20:01:00|5|Closed|32
480|2|2023-01-27 20:01:00||17|Deleted/Error|551
481|1|2023-04-18 16:30:00|2023-05-02 17:30:00|8|Open|14
481|2|2023-05-02 17:30:00|2023-06-02 05:30:00|9|Enterprise Input/Action|30
481|3|2023-06-02 05:30:00|2023-06-10 17:30:00|17|Council|8
481|4|2023-06-10 17:30:00||29|Issue on Hold|417
482|1|2023-06-29 15:56:00|2023-07-28 22:56:00|3|System Integration Office Input/Action|29
482|2|2023-07-28 22:56:00||10|Open|369
483|1|2023-08-08 15:43:00|2023-09-02 23:43:00|7|Closed|25
483|2|2023-09-02 23:43:00|2023-10-08 23:43:00|10|Open|36
483|3|2023-10-08 23:43:00|2023-11-16 07:43:00|21|Duplicate/Related To|38
483|4|2023-11-16 07:43:00||29|Issue on Hold|258
484|1|2024-05-27 15:47:00|2024-06-23 00:47:00|3|Monitored|26
484|2|2024-06-23 00:47:00|2024-07-31 23:59:59|12|Non Coordination Team Issue|38
484|3|2024-07-31 23:59:59||16|Awaiting Information Response|0
485|1|2023-06-18 15:30:00|2023-07-10 16:30:00|2|Sent to Region Hub|22
485|2|2023-07-10 16:30:00|2023-08-12 03:30:00|8|Deleted/Error|32
485|3|2023-08-12 03:30:00|2023-08-28 08:30:00|17|Intake|16
485|4|2023-08-28 08:30:00||21|Pending Acceptance|338
486|1|2023-04-26 12:38:00|2023-05-03 17:38:00|2|Enterprise Input/Action|7
486|2|2023-05-03 17:38:00|2023-05-26 17:38:00|3|Council|23
486|3|2023-05-26 17:38:00||9|Pending Coordination Team Closure|432
487|1|2022-07-17 14:39:00|2022-08-31 16:39:00|3|Archived|45
487|2|2022-08-31 16:39:00|2022-09-16 17:39:00|4|Monitored|16
487|3|2022-09-16 17:39:00|2022-09-23 00:39:00|16|Resolved/Completed|6
487|4|2022-09-23 00:39:00||20|Project Plan Review|677
488|1|2023-08-10 11:35:00|2023-08-14 19:35:00|2|Coordination Team Intake|4
488|2|2023-08-14 19:35:00||13|Pending Acceptance|352
489|1|2023-06-06 12:58:00|2023-06-21 22:58:00|6|Deleted/Error|15
489|2|2023-06-21 22:58:00|2023-07-06 02:58:00|8|Non Coordination Team Issue|14
489|3|2023-07-06 02:58:00|2023-08-09 05:58:00|12|Pending Coordination Team Closure|34
489|4|2023-08-09 05:58:00||21|Solution Implementation|357
490|1|2024-03-27 15:36:00|2024-04-27 15:36:00|2|Deleted/Error|31
490|2|2024-04-27 15:36:00|2024-06-12 03:36:00|5|Duplicate/Related To|45
490|3|2024-06-12 03:36:00||11|Coordinating with Council|49
491|1|2023-04-27 16:20:00|2023-06-01 01:20:00|6|Transfer - Action to Enterprise|34
491|2|2023-06-01 01:20:00|2023-06-08 07:20:00|12|Archived|7
491|3|2023-06-08 07:20:00|2023-07-08 07:20:00|13|Monitored|30
491|4|2023-07-08 07:20:00||15|Enterprise Input/Action|389
492|1|2023-03-19 11:44:00|2023-04-21 20:44:00|2|Sent to Region Hub|33
492|2|2023-04-21 20:44:00||10|Awaiting Information Response|467
493|1|2023-10-25 12:25:00|2023-11-25 21:25:00|3|Archived|31
493|2|2023-11-25 21:25:00|2024-01-09 09:25:00|11|Issue Engagement|44
493|3|2024-01-09 09:25:00|2024-02-21 19:25:00|14|Active Management|43
493|4|2024-02-21 19:25:00||22|System Integration Office Input/Action|161
494|1|2023-02-15 11:22:00|2023-03-28 11:22:00|2|Intake|41
494|2|2023-03-28 11:22:00|2023-04-17 20:22:00|3|Transfer - Action to Enterprise|20
494|3|2023-04-17 20:22:00|2023-05-28 07:22:00|15|Pending Coordination Team Closure|40
494|4|2023-05-28 07:22:00||19|Coordinating with Council|430
495|1|2022-08-23 11:13:00|2022-09-22 21:13:00|2|Informatics Analysis|30
495|2|2022-09-22 21:13:00||12|Coordinating with System Integration Office|678
496|1|2023-06-23 14:09:00|2023-07-02 21:09:00|5|Pending Closure|9
496|2|2023-07-02 21:09:00||8|Special Project|395
497|1|2022-09-13 11:57:00|2022-10-09 14:57:00|7|Resolved - Action to Enterprise to Validate|26
497|2|2022-10-09 14:57:00||15|Active Plan Development|661
498|1|2022-09-03 09:52:00|2022-10-16 21:52:00|8|Enterprise Input/Action|43
498|2|2022-10-16 21:52:00||9|Sent to Region Hub|654
499|1|2024-01-27 09:18:00|2024-02-12 10:18:00|1|Informatics Analysis|16
499|2|2024-02-12 10:18:00|2024-02-26 19:18:00|6|Council|14
499|3|2024-02-26 19:18:00||14|Active Plan Development|156
500|1|2023-01-10 14:21:00|2023-02-20 15:21:00|4|Monitored|41
500|2|2023-02-20 15:21:00||15|To Solutioning|527
501|1|2022-12-13 16:41:00|2022-12-15 00:41:00|3|Open|1
501|2|2022-12-15 00:41:00|2023-01-22 05:41:00|9|Enterprise Input/Action|38
501|3|2023-01-22 05:41:00||21|Council|556
502|1|2024-06-30 12:34:00|2024-07-31 23:59:59|1|Closed|31
502|2|2024-07-31 23:59:59||6|Transfer - Action to Enterprise|0
503|1|2024-07-29 11:28:00|2024-07-30 15:28:00|3|Deleted/Error|1
503|2|2024-07-30 15:28:00||14|To Solutioning|1
504|1|2022-09-21 10:19:00|2022-09-29 17:19:00|7|Pending Coordination Team Closure|8
504|2|2022-09-29 17:19:00||9|Initial Review|671
505|1|2024-06-05 16:47:00|2024-06-13 03:47:00|3|Non Coordination Team Issue|7
505|2|2024-06-13 03:47:00|2024-06-17 13:47:00|9|Pending Coordination Team Closure|4
505|3|2024-06-17 13:47:00||20|Archived|44
506|1|2023-06-05 11:43:00|2023-07-15 14:43:00|1|Archived|40
506|2|2023-07-15 14:43:00||13|Special Project|382
507|1|2022-10-20 08:28:00||2|Informatics Analysis|650
508|1|2022-06-27 09:28:00|2022-08-08 19:28:00|2|Transfer - Action to Enterprise|42
508|2|2022-08-08 19:28:00||8|Coordinating with System Integration Office|723
509|1|2023-01-09 11:59:00|2023-01-26 12:59:00|5|Transfer - Action to Enterprise|17
509|2|2023-01-26 12:59:00|2023-02-23 17:59:00|13|Sent to Region Hub|28
509|3|2023-02-23 17:59:00||20|Issue Engagement|524
510|1|2023-11-28 16:08:00|2023-12-24 23:08:00|4|Issue Engagement|26
510|2|2023-12-24 23:08:00|2024-01-04 05:08:00|16|Monitored|10
510|3|2024-01-04 05:08:00||19|Open|209
511|1|2023-11-03 11:59:00|2023-12-07 12:59:00|8|Informatics Analysis|34
511|2|2023-12-07 12:59:00|2023-12-27 16:59:00|11|Issue on Hold|20
511|3|2023-12-27 16:59:00||17|Project Plan Review|217
512|1|2024-05-11 10:47:00|2024-06-18 19:47:00|7|Archived|38
512|2|2024-06-18 19:47:00||10|Active Plan Development|43
513|1|2023-01-06 11:47:00|2023-01-26 13:47:00|4|Pending Closure|20
513|2|2023-01-26 13:47:00||5|Pending Implementation|552
514|1|2024-07-18 15:12:00|2024-07-24 17:12:00|3|Resolved/Completed|6
514|2|2024-07-24 17:12:00||4|Coordinating with Council|7
515|1|2023-09-17 08:43:00|2023-10-29 14:43:00|3|Open|42
515|2|2023-10-29 14:43:00|2023-11-17 14:43:00|13|Archived|19
515|3|2023-11-17 14:43:00||19|Pending Coordination Team Closure|257
516|1|2024-04-08 08:39:00|2024-05-22 12:39:00|3|Council|44
516|2|2024-05-22 12:39:00|2024-07-06 17:39:00|7|Issue on Hold|45
516|3|2024-07-06 17:39:00||15|Awaiting Information Response|25
517|1|2024-03-01 10:27:00|2024-03-06 18:27:00|8|Transfer - Action to Enterprise|5
517|2|2024-03-06 18:27:00||14|Solution Implementation|147
518|1|2023-03-04 15:46:00|2023-03-08 20:46:00|3|Coordination Team Intake|4
518|2|2023-03-08 20:46:00|2023-03-14 01:46:00|5|Transfer - Action to Enterprise|5
518|3|2023-03-14 01:46:00|2023-04-14 08:46:00|7|Transfer - Action to Enterprise|31
518|4|2023-04-14 08:46:00||17|Sent to Region Hub|474
519|1|2023-05-22 09:32:00|2023-06-23 19:32:00|4|Duplicate/Related To|32
519|2|2023-06-23 19:32:00|2023-07-02 03:32:00|14|Closed|8
519|3|2023-07-02 03:32:00||24|Coordinating with Other (Described in Exec Sum)|395
520|1|2024-03-13 13:23:00|2024-04-08 13:23:00|4|Coordination Team Intake|26
520|2|2024-04-08 13:23:00|2024-05-14 23:23:00|9|Active Management|36
520|3|2024-05-14 23:23:00|2024-06-24 06:23:00|16|Resolved/Completed|40
520|4|2024-06-24 06:23:00||25|Awaiting Information Response|37
521|1|2023-12-17 10:19:00|2024-01-30 13:19:00|4|Council|44
521|2|2024-01-30 13:19:00|2024-02-23 21:19:00|7|Open|24
521|3|2024-02-23 21:19:00||9|Coordinating with Enterprise|159
522|1|2024-01-10 10:53:00|2024-01-13 17:53:00|2|System Integration Office Input/Action|3
522|2|2024-01-13 17:53:00|2024-02-23 03:53:00|3|Closed|40
522|3|2024-02-23 03:53:00||15|Sent to Region Hub|159
523|1|2023-08-17 10:11:00|2023-09-04 17:11:00|6|Duplicate/Related To|18
523|2|2023-09-04 17:11:00|2023-10-08 23:11:00|11|Non Coordination Team Issue|34
523|3|2023-10-08 23:11:00||22|Coordinating with Council|297
524|1|2022-11-28 10:39:00|2022-12-06 10:39:00|2|Sent to Region Hub|8
524|2|2022-12-06 10:39:00|2022-12-30 20:39:00|3|Resolved - Action to Enterprise to Validate|24
524|3|2022-12-30 20:39:00|2023-02-03 02:39:00|7|Sent to Region Hub|34
524|4|2023-02-03 02:39:00||9|Intake Pending|544
525|1|2024-05-06 16:56:00||1|Special Project|86
526|1|2022-12-11 14:32:00|2022-12-31 15:32:00|2|Transfer - Action to Enterprise|20
526|2|2022-12-31 15:32:00|2023-01-19 01:32:00|5|Pending Closure|18
526|3|2023-01-19 01:32:00|2023-02-02 07:32:00|15|Archived|14
526|4|2023-02-02 07:32:00||23|Coordinating with Council|545
527|1|2024-02-15 11:12:00|2024-02-17 15:12:00|1|Deleted/Error|2
527|2|2024-02-17 15:12:00|2024-02-19 17:12:00|10|Deleted/Error|2
527|3|2024-02-19 17:12:00||21|Pending Acceptance|163
528|1|2022-10-15 13:37:00|2022-10-31 19:37:00|5|Council|16
528|2|2022-10-31 19:37:00||12|Pending Implementation|639
529|1|2023-02-08 11:33:00|2023-03-06 19:33:00|1|Resolved - Action to Enterprise to Validate|26
529|2|2023-03-06 19:33:00|2023-03-29 07:33:00|3|Open|22
529|3|2023-03-29 07:33:00||6|Active Plan Development|490
530|1|2023-11-13 16:41:00|2023-11-21 21:41:00|6|Issue on Hold|8
530|2|2023-11-21 21:41:00|2023-12-08 09:41:00|10|Archived|16
530|3|2023-12-08 09:41:00|2023-12-31 21:41:00|21|Closed|23
530|4|2023-12-31 21:41:00||31|Special Project|213
531|1|2024-05-03 08:22:00|2024-05-05 20:22:00|1|Pending Closure|2
531|2|2024-05-05 20:22:00||8|Coordinating with Enterprise|87
532|1|2023-06-21 11:55:00|2023-06-30 13:55:00|2|Non Coordination Team Issue|9
532|2|2023-06-30 13:55:00|2023-08-09 13:55:00|7|Active Management|40
532|3|2023-08-09 13:55:00||9|Open|357
533|1|2024-04-22 14:29:00|2024-05-05 21:29:00|3|Non Coordination Team Issue|13
533|2|2024-05-05 21:29:00||7|Initial Review|87
534|1|2023-01-09 13:58:00|2023-01-26 01:58:00|2|Informatics Analysis|16
534|2|2023-01-26 01:58:00||14|Coordinating with System Integration Office|552
535|1|2022-07-27 11:24:00|2022-08-27 16:24:00|4|Open|31
535|2|2022-08-27 16:24:00|2022-09-13 20:24:00|14|Open|17
535|3|2022-09-13 20:24:00||21|Awaiting Information Response|687
536|1|2022-07-31 09:12:00|2022-08-20 10:12:00|2|Non Coordination Team Issue|20
536|2|2022-08-20 10:12:00|2022-08-26 14:12:00|6|Deleted/Error|6
536|3|2022-08-26 14:12:00||14|Coordination Team Intake|705
537|1|2022-10-11 14:26:00|2022-11-02 20:26:00|4|Issue Engagement|22
537|2|2022-11-02 20:26:00|2022-11-29 01:26:00|7|Pending Coordination Team Closure|26
537|3|2022-11-29 01:26:00||15|Coordinating with System Integration Office|610
538|1|2023-05-20 10:07:00|2023-05-27 11:07:00|4|Deleted/Error|7
538|2|2023-05-27 11:07:00|2023-07-09 22:07:00|5|Council|43
538|3|2023-07-09 22:07:00||10|Coordinating with Council|388
539|1|2022-08-18 15:45:00|2022-09-06 17:45:00|4|Closed|19
539|2|2022-09-06 17:45:00|2022-09-11 18:45:00|6|Deleted/Error|5
539|3|2022-09-11 18:45:00||8|System Integration Office Input/Action|689
540|1|2022-10-15 12:30:00|2022-11-14 23:30:00|1|Transfer - Action to Enterprise|30
540|2|2022-11-14 23:30:00||9|Coordinating with Enterprise|625
541|1|2022-10-30 08:54:00|2022-12-03 18:54:00|8|Pending Coordination Team Closure|34
541|2|2022-12-03 18:54:00|2023-01-10 01:54:00|15|Issue on Hold|37
541|3|2023-01-10 01:54:00||27|Coordination Team Intake|568
542|1|2024-05-08 08:23:00|2024-06-07 14:23:00|8|Pending Coordination Team Closure|30
542|2|2024-06-07 14:23:00|2024-06-13 01:23:00|19|Deleted/Error|5
542|3|2024-06-13 01:23:00||28|Initial Review|48
543|1|2023-07-31 10:47:00|2023-09-14 16:47:00|6|Open|45
543|2|2023-09-14 16:47:00|2023-10-22 00:47:00|10|Monitored|37
543|3|2023-10-22 00:47:00||19|Transfer - Action to Enterprise|283
544|1|2022-06-15 09:46:00|2022-06-28 15:46:00|5|Coordination Team Intake|13
544|2|2022-06-28 15:46:00||10|Duplicate/Related To|764
545|1|2023-05-29 08:44:00|2023-06-21 12:44:00|8|Monitored|23
545|2|2023-06-21 12:44:00|2023-07-31 18:44:00|13|Monitored|40
545|3|2023-07-31 18:44:00||21|Coordination Team Intake|366
546|1|2023-04-05 14:53:00|2023-04-30 15:53:00|3|Duplicate/Related To|25
546|2|2023-04-30 15:53:00||13|Pending Coordination Team Closure|458
547|1|2023-04-27 13:21:00|2023-05-03 17:21:00|6|Intake|6
547|2|2023-05-03 17:21:00||13|Issue on Hold|455
548|1|2024-04-23 11:05:00|2024-05-31 17:05:00|6|Archived|38
548|2|2024-05-31 17:05:00|2024-06-28 05:05:00|16|Intake|27
548|3|2024-06-28 05:05:00||24|Issue Engagement|33
549|1|2023-08-23 10:48:00|2023-09-01 22:48:00|5|Archived|9
549|2|2023-09-01 22:48:00|2023-10-07 10:48:00|9|Council|35
549|3|2023-10-07 10:48:00||21|Pending Acceptance|298
550|1|2023-02-17 14:02:00|2023-03-14 15:02:00|7|Open|25
550|2|2023-03-14 15:02:00||12|Pending Pre-Closure|505
551|1|2024-05-26 15:10:00|2024-06-01 18:10:00|1|Resolved - Action to Enterprise to Validate|6
551|2|2024-06-01 18:10:00|2024-06-09 06:10:00|3|Monitored|7
551|3|2024-06-09 06:10:00|2024-07-20 14:10:00|11|Issue on Hold|41
551|4|2024-07-20 14:10:00||20|Coordinating with Other (Described in Exec Sum)|11
552|1|2023-06-11 09:50:00|2023-07-23 21:50:00|1|Monitored|42
552|2|2023-07-23 21:50:00||11|Pending Pre-Closure|374
553|1|2024-03-19 13:22:00||3|Coordinating with Council|134
554|1|2022-05-16 08:01:00|2022-06-02 10:01:00|8|Coordination Team Intake|17
554|2|2022-06-02 10:01:00|2022-06-21 14:01:00|13|Archived|19
554|3|2022-06-21 14:01:00||17|Pending Implementation|771
555|1|2023-09-23 15:37:00|2023-09-27 03:37:00|3|Pending Coordination Team Closure|3
555|2|2023-09-27 03:37:00|2023-10-12 08:37:00|8|Duplicate/Related To|15
555|3|2023-10-12 08:37:00|2023-10-21 19:37:00|16|Closed|9
555|4|2023-10-21 19:37:00||22|Transfer - Action to Enterprise|284
556|1|2024-06-04 10:30:00|2024-06-26 16:30:00|4|Enterprise Input/Action|22
556|2|2024-06-26 16:30:00|2024-07-23 01:30:00|13|Coordination Team Intake|26
556|3|2024-07-23 01:30:00||22|Solution Implementation|8
557|1|2022-06-14 15:10:00|2022-06-17 18:10:00|6|Archived|3
557|2|2022-06-17 18:10:00||10|Pending Acceptance|775
558|1|2022-09-06 12:46:00|2022-10-10 15:46:00|1|System Integration Office Input/Action|34
558|2|2022-10-10 15:46:00||11|Pending Pre-Closure|660
559|1|2024-01-08 08:21:00|2024-01-19 19:21:00|8|Resolved - Action to Enterprise to Validate|11
559|2|2024-01-19 19:21:00||13|Monitored|194
560|1|2023-03-22 12:32:00|2023-05-04 21:32:00|2|Deleted/Error|43
560|2|2023-05-04 21:32:00||3|Pending Closure|454
561|1|2023-12-10 11:59:00|2023-12-20 22:59:00|5|Coordination Team Intake|10
561|2|2023-12-20 22:59:00||10|Issue Engagement|224
562|1|2023-06-16 09:12:00|2023-07-01 21:12:00|6|Pending Closure|15
562|2|2023-07-01 21:12:00|2023-08-02 22:12:00|8|Sent to Region Hub|32
562|3|2023-08-02 22:12:00||16|Transfer - Action to Enterprise|364
563|1|2022-05-26 13:50:00|2022-06-23 16:50:00|5|Issue on Hold|28
563|2|2022-06-23 16:50:00||8|Solution Implementation|769
564|1|2024-03-28 15:04:00|2024-05-09 03:04:00|6|Duplicate/Related To|41
564|2|2024-05-09 03:04:00|2024-06-07 10:04:00|18|Pending Coordination Team Closure|29
564|3|2024-06-07 10:04:00||20|System Integration Office Input/Action|54
565|1|2024-02-07 08:16:00|2024-02-22 08:16:00|3|Active Management|15
565|2|2024-02-22 08:16:00|2024-02-24 12:16:00|13|Issue Engagement|2
565|3|2024-02-24 12:16:00||15|Sent to Region Hub|158
566|1|2024-05-16 08:05:00|2024-06-16 17:05:00|2|Active Management|31
566|2|2024-06-16 17:05:00||5|Coordination Team Intake|45
567|1|2023-09-16 12:14:00||8|Sent to Region Hub|319
568|1|2022-06-14 09:43:00|2022-06-23 11:43:00|4|Monitored|9
568|2|2022-06-23 11:43:00|2022-08-06 14:43:00|16|Resolved/Completed|44
568|3|2022-08-06 14:43:00||27|Non Coordination Team Issue|725
569|1|2023-03-23 09:52:00|2023-04-11 21:52:00|1|Non Coordination Team Issue|19
569|2|2023-04-11 21:52:00|2023-05-15 05:52:00|4|Informatics Analysis|33
569|3|2023-05-15 05:52:00||9|Pending Closure|443
570|1|2022-07-02 14:48:00|2022-07-13 19:48:00|8|Resolved/Completed|11
570|2|2022-07-13 19:48:00|2022-08-09 21:48:00|14|Pending Coordination Team Closure|27
570|3|2022-08-09 21:48:00||17|Sent to Region Hub|722
571|1|2022-11-29 16:46:00|2022-12-11 01:46:00|8|Council|11
571|2|2022-12-11 01:46:00||16|Coordinating with Enterprise|598
572|1|2024-03-24 16:43:00|2024-04-16 17:43:00|4|Pending Coordination Team Closure|23
572|2|2024-04-16 17:43:00|2024-05-15 01:43:00|16|Council|28
572|3|2024-05-15 01:43:00||22|Intake Pending|77
573|1|2024-03-13 10:42:00||5|System Integration Office Input/Action|140
574|1|2024-01-09 13:13:00||1|Coordinating with System Integration Office|204
575|1|2022-07-07 09:18:00|2022-07-08 14:18:00|4|Issue on Hold|1
575|2|2022-07-08 14:18:00||12|Active Plan Development|754
576|1|2023-06-11 08:11:00|2023-07-09 11:11:00|3|Council|28
576|2|2023-07-09 11:11:00|2023-07-25 17:11:00|9|Closed|16
576|3|2023-07-25 17:11:00|2023-08-09 02:11:00|16|Sent to Region Hub|14
576|4|2023-08-09 02:11:00||25|Special Project|357
577|1|2022-06-26 15:38:00|2022-07-28 17:38:00|6|Archived|32
577|2|2022-07-28 17:38:00|2022-08-26 05:38:00|15|Active Management|28
577|3|2022-08-26 05:38:00||23|Coordinating with Council|705
578|1|2023-11-12 09:48:00|2023-12-26 17:48:00|2|Closed|44
578|2|2023-12-26 17:48:00||12|Archived|218
579|1|2022-12-23 13:11:00|2023-01-31 18:11:00|7|Transfer - Action to Enterprise|39
579|2|2023-01-31 18:11:00||11|Intake Pending|547
580|1|2022-06-29 11:28:00|2022-08-10 13:28:00|3|Enterprise Input/Action|42
580|2|2022-08-10 13:28:00|2022-08-14 23:28:00|11|Archived|4
580|3|2022-08-14 23:28:00||20|Project Plan Review|717
581|1|2024-01-22 14:50:00|2024-02-14 14:50:00|7|Sent to Region Hub|23
581|2|2024-02-14 14:50:00||17|Intake|168
582|1|2022-08-08 14:41:00|2022-09-21 02:41:00|4|Sent to Region Hub|43
582|2|2022-09-21 02:41:00||7|Issue on Hold|679
583|1|2023-09-28 12:27:00|2023-11-10 19:27:00|6|Council|43
583|2|2023-11-10 19:27:00|2023-12-02 02:27:00|7|Transfer - Action to Enterprise|21
583|3|2023-12-02 02:27:00||18|Coordination Team Intake|242
584|1|2022-06-21 10:53:00|2022-07-11 13:53:00|6|Open|20
584|2|2022-07-11 13:53:00||7|Monitored|751
585|1|2023-03-12 13:28:00|2023-04-16 15:28:00|3|Resolved - Action to Enterprise to Validate|35
585|2|2023-04-16 15:28:00|2023-05-24 19:28:00|4|Resolved/Completed|38
585|3|2023-05-24 19:28:00|2023-06-24 02:28:00|13|Issue on Hold|30
585|4|2023-06-24 02:28:00||24|Coordinating with Other (Described in Exec Sum)|403
586|1|2022-11-28 08:55:00|2022-12-27 11:55:00|6|Transfer - Action to Enterprise|29
586|2|2022-12-27 11:55:00|2023-01-04 18:55:00|8|Pending Closure|8
586|3|2023-01-04 18:55:00||12|Pending Pre-Closure|574
587|1|2023-07-23 14:59:00|2023-08-11 02:59:00|3|Archived|18
587|2|2023-08-11 02:59:00|2023-08-16 06:59:00|9|Open|5
587|3|2023-08-16 06:59:00||16|Informatics Analysis|350
588|1|2022-11-08 08:13:00|2022-11-24 08:13:00|4|Coordination Team Intake|16
588|2|2022-11-24 08:13:00||15|Issue on Hold|615
589|1|2023-04-25 12:40:00||6|Resolved/Completed|463
590|1|2023-06-20 11:49:00|2023-07-24 13:49:00|4|Resolved - Action to Enterprise to Validate|34
590|2|2023-07-24 13:49:00||11|Pending Closure|373
591|1|2024-04-13 12:49:00|2024-04-26 17:49:00|6|Intake|13
591|2|2024-04-26 17:49:00||13|Deleted/Error|96
592|1|2022-08-26 09:51:00|2022-09-23 20:51:00|4|Resolved - Action to Enterprise to Validate|28
592|2|2022-09-23 20:51:00|2022-10-08 21:51:00|11|Non Coordination Team Issue|15
592|3|2022-10-08 21:51:00|2022-10-13 03:51:00|20|Pending Coordination Team Closure|4
592|4|2022-10-13 03:51:00||24|Project Plan Review|657
593|1|2023-02-23 10:05:00|2023-03-26 12:05:00|5|Resolved/Completed|31
593|2|2023-03-26 12:05:00||9|Initial Review|493
594|1|2022-05-28 14:07:00|2022-07-11 18:07:00|8|Deleted/Error|44
594|2|2022-07-11 18:07:00||11|Intake|751
595|1|2022-11-29 13:23:00|2022-12-20 19:23:00|6|Coordination Team Intake|21
595|2|2022-12-20 19:23:00||8|Duplicate/Related To|589
596|1|2022-05-24 09:09:00|2022-06-28 16:09:00|2|Resolved/Completed|35
596|2|2022-06-28 16:09:00|2022-07-06 16:09:00|13|Resolved/Completed|8
596|3|2022-07-06 16:09:00|2022-07-29 22:09:00|14|Active Management|23
596|4|2022-07-29 22:09:00||18|Issue on Hold|733
597|1|2023-01-21 08:57:00|2023-02-07 16:57:00|3|Duplicate/Related To|17
597|2|2023-02-07 16:57:00|2023-03-25 00:57:00|11|Resolved - Action to Enterprise to Validate|45
597|3|2023-03-25 00:57:00||15|Pending Pre-Closure|494
598|1|2023-06-15 12:13:00|2023-06-19 14:13:00|6|Non Coordination Team Issue|4
598|2|2023-06-19 14:13:00|2023-07-01 00:13:00|10|Open|11
598|3|2023-07-01 00:13:00||18|Pending Closure|396
599|1|2023-08-05 11:23:00||1|Initial Review|361
600|1|2022-11-03 10:10:00|2022-11-05 14:10:00|3|Enterprise Input/Action|2
600|2|2022-11-05 14:10:00|2022-12-04 23:10:00|9|Duplicate/Related To|29
600|3|2022-12-04 23:10:00||15|Coordinating with System Integration Office|605
601|1|2023-11-02 15:15:00||2|Coordinating with Enterprise|272
602|1|2022-10-11 16:39:00|2022-11-11 00:39:00|6|Monitored|30
602|2|2022-11-11 00:39:00|2022-12-04 00:39:00|11|Council|23
602|3|2022-12-04 00:39:00|2023-01-08 08:39:00|22|Duplicate/Related To|35
602|4|2023-01-08 08:39:00||25|Coordinating with Enterprise|570
603|1|2023-12-11 16:40:00||1|Coordinating with System Integration Office|233
604|1|2024-03-02 11:46:00|2024-03-20 16:46:00|8|Transfer - Action to Enterprise|18
604|2|2024-03-20 16:46:00||18|Coordinating with System Integration Office|133
605|1|2022-09-21 16:54:00|2022-10-01 19:54:00|2|Enterprise Input/Action|10
605|2|2022-10-01 19:54:00|2022-11-16 06:54:00|14|Monitored|45
605|3|2022-11-16 06:54:00|2022-12-30 09:54:00|18|Intake|44
605|4|2022-12-30 09:54:00||20|Active Management|579
606|1|2022-07-27 13:11:00|2022-09-04 18:11:00|5|Intake|39
606|2|2022-09-04 18:11:00|2022-10-03 23:11:00|6|Pending Coordination Team Closure|29
606|3|2022-10-03 23:11:00||16|Closed|667
607|1|2023-09-12 15:10:00|2023-10-22 19:10:00|4|Coordination Team Intake|40
607|2|2023-10-22 19:10:00|2023-11-15 19:10:00|10|Intake|24
607|3|2023-11-15 19:10:00||20|Coordinating with Other (Described in Exec Sum)|259
609|1|2022-12-25 11:47:00|2022-12-26 23:47:00|5|Issue on Hold|1
609|2|2022-12-26 23:47:00|2023-01-30 04:47:00|12|Monitored|34
609|3|2023-01-30 04:47:00||21|Coordination Team Intake|548
610|1|2022-12-08 12:59:00||3|Coordinating with Enterprise|601
611|1|2023-09-08 16:48:00|2023-10-07 23:48:00|8|Sent to Region Hub|29
611|2|2023-10-07 23:48:00|2023-10-22 01:48:00|16|Archived|14
611|3|2023-10-22 01:48:00||22|Active Plan Development|283
612|1|2023-05-10 15:36:00|2023-06-06 21:36:00|4|Enterprise Input/Action|27
612|2|2023-06-06 21:36:00|2023-06-18 22:36:00|11|Non Coordination Team Issue|12
612|3|2023-06-18 22:36:00|2023-07-26 04:36:00|21|System Integration Office Input/Action|37
612|4|2023-07-26 04:36:00||25|Transfer - Action to Enterprise|371
613|1|2024-07-26 08:38:00|2024-07-31 23:59:59|3|Non Coordination Team Issue|5
613|2|2024-07-31 23:59:59||13|Pending Coordination Team Closure|0
614|1|2024-07-06 11:21:00|2024-07-26 21:21:00|7|Enterprise Input/Action|20
614|2|2024-07-26 21:21:00||10|Awaiting Information Response|5
615|1|2022-12-10 08:45:00|2023-01-05 11:45:00|6|Resolved/Completed|26
615|2|2023-01-05 11:45:00||9|Special Project|573
616|1|2023-03-25 08:27:00|2023-04-14 20:27:00|1|Deleted/Error|20
616|2|2023-04-14 20:27:00||7|Pending Coordination Team Closure|474
617|1|2023-04-25 09:28:00|2023-05-16 14:28:00|8|Coordination Team Intake|21
617|2|2023-05-16 14:28:00|2023-06-20 18:28:00|20|Pending Closure|35
617|3|2023-06-20 18:28:00|2023-07-07 21:28:00|24|Intake|17
617|4|2023-07-07 21:28:00||34|Initial Review|390
618|1|2024-07-17 14:51:00|2024-07-31 23:59:59|8|Intake|14
618|2|2024-07-31 23:59:59||20|Special Project|0
619|1|2023-07-17 10:51:00|2023-08-11 17:51:00|1|Duplicate/Related To|25
619|2|2023-08-11 17:51:00|2023-09-22 20:51:00|7|Coordination Team Intake|42
619|3|2023-09-22 20:51:00||12|Intake|313
620|1|2022-09-05 14:23:00|2022-10-15 21:23:00|2|Council|40
620|2|2022-10-15 21:23:00|2022-11-13 09:23:00|10|System Integration Office Input/Action|28
620|3|2022-11-13 09:23:00|2022-12-13 16:23:00|18|Closed|30
620|4|2022-12-13 16:23:00||27|Pending Pre-Closure|596
622|1|2022-05-22 11:14:00|2022-07-05 12:14:00|7|Issue Engagement|44
